id,review_text,stars,sentiment_label,sentiment
en_0580121,"It's ok, however the battery dies after about 4 ...

It's ok, however the battery dies after about 4 hours of wear. I should have figured that a ""refurbished"" model would have issues, but next time I'll just buy new.",2,0,negative
en_0580791,"BLK/yellow tie-dye odd pants

Eh, these are odd. Very, very long and very high waist. I wear them to bed and around the house, they were too cheap to return.",3,1,neutral
en_0055927,"Works just as described. We use a string of ...

Works just as described. We use a string of lights across our bed's headboard at nighttime and it was always a pain having to plug/unplug them everyday. Randomly got an idea in my head to look for something that provided and on/off switch and came across this product.",5,2,positive
en_0364707,"Awesome protein powder

Tastes great and blends well",5,2,positive
en_0092790,"Four Stars

Not quite as sturdy as I hoped, but other features are nice",4,2,positive
en_0892064,"A lot of information

The first 80 pages or so of the book were trying to convince an organization to HAVE a security plan (although anyone buying this book already sees the need). The second half of the book really had some helpful ideas in how to disarm a threat bare-handed, etc.",3,1,neutral
en_0301790,"Over priced fluff

Thin, paltry and a huge let down. Should have cost about $15.",1,0,negative
en_0781956,"Blades are soft foam. This does not throw as ...

Blades are soft foam. This does not throw as much air as similarly sized ones with hard plastic blades. Also take note it is ""assorted colors"" not the image shown, we ended up with 2 orders and received hot pink both times.",3,1,neutral
en_0104530,"A little short for my liking

I ordered this in navy, and the color is as pretty as I expected. It is made of a lightweight, stretchy material, so it fits a little snuggly around the chest and arms. I like the way it flares out without looking like a maternity dress. However, it is a little too short for my liking. It is just at my fingertips when my arms are down at my sides. I almost sent it back for this reason, but decided to just wear it with thicker leggings. It will look nice with a scarf or a long pendant necklace.",3,1,neutral
en_0117021,"Just ok

Where is the adhesive on these sliders??. We used them but think they could have been made better.",3,1,neutral
en_0409792,"These were really a waste of money

These were really a waste of money...they don't stay put or they get buried way deep between the cusion and the back or arm.",2,0,negative
en_0625882,"Meh...

Bought it when I purchased my steamer. Scent was very minimal. Won't purchase again. Changed to distilled water. It's a lot cheaper & goes a lot farther.",3,1,neutral
en_0600575,"AWESOME CUTTING BOARD AND QUALITY!!!!

This cutting board is better than expected. It is the perfect size for all my needs and definitely of great quality. It is a hard wood and easy to clean.I love it and would definitely recommend to anyone in the market of purchasing cutting boards.",5,2,positive
en_0571207,"They cause skin burns.

Stay away from these. Within two minutes of putting them my upper cheek began to burn, there was no way I could leave it on for 15 minutes. 24 hours later and my skin is still red, raw and bumpy. I can’t even put on my field moisturizer bc it burns. The skin right under my eye is very sore to the touch right now. Will not be using these ever again.",1,0,negative
en_0846972,"The,Teacher's Bride

A.nice collection of stories. All.of the women were desperate to leave their current unpleasant circumstances and start over in a bare,place. None expected to find love with their new,husbands. Luckily all the men were not only kind but readily forgave the,mail order brides for not being completely honest in the beginning. I would give it 4 stars as the end results were so predictable.",4,2,positive
en_0229671,"Not what I ordered.

I ordered a Tech 21 clear case for my phone and received some sort of tempered glass piece.",1,0,negative
en_0909855,"Too sweet

I knew this would take some getting used to but instead of tasting more like mint, this just tastes like sweetener. The tablets do not foam up at all so it’s like brushing your teeth with sugar water.",2,0,negative
en_0242056,"Not for beginners or ANYONE else

Too thick and sticky. Slip solution doesn’t work to mold gel. Product is messy and just overall not worth the hassle",1,0,negative
en_0875290,"Not well made.

The idea behind this apparatus is good and the design is ok. However, the execution is poor. It leaked right away. Gaskets are too large to be effective, the internal pipe nipple is not properly threaded and is too long. I made a trip to the hardware store store and upgraded the parts thus making it leak free and functional. Installing requires beating the shaft into the ground resulting in the destruction of the plastic insert in the top of that shaft. I would not recommend this product in it’s current form.",2,0,negative
en_0208678,"Cheaply made !!!

Kind of disappointed !!",2,0,negative
en_0977094,"Does it’s job.

My only complaints are the tops are hard to open most of the time. I’ve broken numerous nails. Also,it’s pretty large and bulky looking. Kind of an eye sore to have on a nightstand or on counter.",2,0,negative
en_0984474,"Order extra

Came in a set of 2 decals. Looks to be good quality but there is small red scratching bleeding through on one of the 2 decals.",2,0,negative
en_0504428,"Great accessories

Came with a whole set of mounts for different activities!",4,2,positive
en_0757094,"stinky

Extremely strong chemical (insecticide?) smell upon arrival. Made the whole house smell. Washed it and hung it on line to dry and I could smell it 30 feet away. Have washed it two more times and while the smell is decreased, I still can't stand the smell. Contacted seller and they are going to send me a detergent to try. They also offered to take it back. While the price seemed good, it won't be if it has ruined my washing machine as others mentioned. I wanted it for my cat to sleep on but may have to send it back. My guess is any blanket like this made in India will have been treated with insecticide to allow it to be imported to USA.",3,1,neutral
en_0293543,"Excellent first teether

Excellent first teether! Very easy to grip and the top part is just the right size for a small mouth.",5,2,positive
en_0675804,"Disappointing

Unfortunately, it arrived damaged. It was to be used on a camping trip this weekend. Now I have to drive over an hour one way to a UPS store to return it. Hopefully when the replacement arrives I can provide a good review. So disappointed.",1,0,negative
en_0065577,"Great quality

Much better than original housing!",5,2,positive
en_0865098,"Need to go higher grade

Got this one thinking it would grab carpet with the pointed tips underneath but nope! Need higher quality, darn it.",3,1,neutral
en_0031140,"Inaccurate range

Definitely does not have a 150 miles range. Maybe 50 miles at best.",3,1,neutral
en_0904968,"I would not buy

Not happy with the tubing or the pieces. I went with an off brand and it was a much higher quality.",1,0,negative
en_0593694,"Waste of money

Definitely not what I thought I was getting. It does not cover as much as the pictures show (and I have a short torso), it rolls down, and didn't smooth or flatten anything. Instead it made me look round and pregnant. I ordered a 3X and you can tell they are made for smaller people, not truly for bigger girls that have a little more to smooth out. Very disappointed.",1,0,negative
en_0526081,"Not what I expected

I ordered these with the outlook that they did not have a hole and thought they wouldn’t hold water. My daughters other bath toys that spray water have in time not always been emptied after each bath, and started to seem internally discolored so I decided to find something that may not eventually have that problem. They are really cute toys but after one bath they already have a lot of water in them and are very hard to empty or remove the water. The suctioning on the bag doesn’t hold up well for me and I’ve tried it on different surfaces. May look for some other clips.",2,0,negative
en_0158105,"Traps mildew

I was really excited about this bottle since it doesn’t contain any plastic. It works to hold water and seals well, however, the main problem for me is that it traps mildew very easily and makes it smell bad. I’ve had several other Kleen Kanteen bottles that don’t do this. I really wanted to like this bottle but due to the mildew smell (and I wash it regularly) it makes me not want to use it.",3,1,neutral
en_0269286,"Broken

Broken but would be cool",3,1,neutral
en_0413901,"Good remote sleeve

I initially bought this sleeve to keep the back on my Firestick remote. After being dropped a couple of times, the little tab that keeps the back locked in place, snapped off, so the back cover would occasionally slip off. This sleeve not only solved that problem, but also provided a little more protection from future falls. It’s a little tricky getting it on, but I found that if you put it on from the bottom, through the opening in the front, then carefully stretch the top part over the top of the remote, it goes on easily.",4,2,positive
en_0335311,"Too many pieces and it is cumbersome.

This product has a lot of pieces to try to figure out how they go and I found I preferred using my smaller one for this. It is well-made but would not buy it again.",3,1,neutral
en_0314058,"I just....can't

These are often recommended for those on the keto diet. I was doing lower carb, but not necessarily keto, and these bars were recommended to me. The flavor is fairly accurate for maple donut, but I find the texture to be unappetizing. They are dry, chewy and everything I hate about nutrition bars. The sweetener doesn't bother me as much as others, but the texture makes it very unappetizing. Not for me, but if you do enjoy these, they are great for keto/low carb dieters.",3,1,neutral
en_0730930,"Small in diameter

Pretty but I couldn't get the center bracket installed and the rod sags. Wish I had paid more attention to the diameter of the rod.",3,1,neutral
en_0370116,"Great series, wrong style of paperback...

It was all 14 of the books, but they were the mass market paperbacks and not the 6x9 paperbacks that were pictured. I was disappointed in that but it is what it is.",3,1,neutral
en_0170821,"Terrible

My cats usually love this product when bought from chewy. They would not eat this product. I had to throw it out. Awful",1,0,negative
en_0549458,"Three Stars

I have to use it sparingly or it made my face break out if i used it every day",3,1,neutral
en_0025343,"Cool & groovy!

Very cool. Glows in dark as long in bright light for 4-6 hours. Glow lasts a few hours. Since it’s plastic, tone is ok. Great for beach & camping. Bridge a bit high, making it a bit difficult to depress strings. Not sure if it can be altered as other saddles can be.",4,2,positive
en_0800705,"One Star

charged it and it would not work",1,0,negative
en_0138688,"Three Stars

Really good but price too high",3,1,neutral
en_0074078,"Quality

I like keeping up on the news",4,2,positive
en_0634167,"Very flimsy

My dog managed to rip a hole in the mesh in less than 8 hours after installing it. It's pretty flimsy but looked nice enough.",1,0,negative
en_0105139,"Read the description!!!!!!

It's soft and very comfortable. I didn't read the description well enough to see there is glitter on the shirt and it's a printed graphic not actual lace.",4,2,positive
en_0848384,"Size

Much smaller than I expected",2,0,negative
en_0092995,"Really wanted to like this

But the top offers no coverage and the cups in it, even when adjusted, look just damn weird. No support whatsoever. Bottoms are great, kept the suit hoping to pair the bottoms with something else (haven’t found anything yet, as the color is quite different and bold) Figure I could wear the top as a tank top with a bra. Disappointing",2,0,negative
en_0262716,"Never got the product

It said it was one-day delivery with amazon prime, showed as delivered but never got the product, very disappointed :(",1,0,negative
en_0520747,"It's alright

The area right off the waste band when worn makes it look puffy.",3,1,neutral
en_0940084,"No battery in shipping. Please fix ASAP.

I’m sure this is a good item, but given it was shipped WITHOUT A BATTERY, I cannot use it. Paid almost $200 in shipping fees to Hong Kong. No mention of the item not including a battery. First time bad experience with Amazon. Can a battery please be shipped to me ASAP otherwise I will need to return the item.",1,0,negative
en_0360323,"Fun game but.....

Really enjoy playing, but game cuts out constantly. Because of that, I would never consider buying or spending any money on it, free version only",3,1,neutral
en_0493636,"Just so so

Don't want to stay lit.",2,0,negative
en_0119396,"DO NOT BUY! I bought it and could not ...

DO NOT BUY! I bought it and could not get it to work properly. Attempted to return within 1 day of receiving it and find this is a non-return/non-refundable item. NON-Refundable items should very clearly marked!!!!!!!!!!",1,0,negative
en_0293714,"Affordable with a catch

The hair feels soft, it feels natural, but it falls off and it doesn't part, it's limited to the part created on the wig.",3,1,neutral
en_0947753,"I wouldn't know, I never got it

This was never delivered to me. I have re-ordered",3,1,neutral
en_0520370,"great energy boosters that don't make you crash

These one a days are good so far. I can tell a difference in my energy and memory already!",4,2,positive
en_0664092,"1/2 Good

Have yet gotten to use it... it comes in a pack of two. One of the tempered glass was already cracked when I opened the package",2,0,negative
en_0017177,"Simply cool/great conversation starter!

A MUST if you are invested into crypto. Clean design! Many people ask me about it when they see it in my office. If you want to get more people into crypto currency this is the perfect way to do it!",5,2,positive
en_0582291,"Would recommend!

I love these bags. The fact they lay flat is nice for larger storage. I'm stocking up for when I go back to work so I'll take several and put them in gallon freezer bags for extra protection.",4,2,positive
en_0436302,"Just didn't work for my animals

It just didn't work for my dogs and cat. They just. The product did exactly what it was supposed to. The return process was very easy as well. I wouldn't buy this product again but I would buy from this seller.",2,0,negative
en_0394709,"Quality

I always support small business. Good product. Keep it up.",5,2,positive
en_0868074,"Amateur Hour

The clue should have been in the authors bio...romance writer. Beyond simplistic story and dialogue. Just skip this. Trust me.",2,0,negative
en_0450842,"Better than most Hollywood remakes

Not as good as the original (I’m an 80s kid) however it does give it a modern twist. Bought it for the nostalgia factor and it didn’t disappoint.",3,1,neutral
en_0518051,"Immediate help to heal quad strain

Sizing chart made sure I got the proper fit Relief was instantaneous and greatly helped the healing process",5,2,positive
en_0690361,"Magnet doesn't stick to phone

Didn't even try this I got to gym put the piece on the back of my phone and pressed soon as I put the bigger magnet on phone to attach to gym bar the slim magnet came off and has 0 stickiness even with 2 this was a fail... gonna have to buy better or glue to fix this",2,0,negative
en_0736244,"Nice quality, but WAY smaller than expected

This would be a 5 star review if the XL that I ordered didn't fit like an undersized Large. That's even BEFORE washing.",3,1,neutral
en_0027405,"Sandals

I liked the cushion sole",5,2,positive
en_0327821,"Stylish & comfortable.

Wife loved it. Nice muted colors and it seemed well constructed.",4,2,positive
en_0301633,"Fits awkward. Only buy if you're short and petite.

The top was a bit tight and I'm a 36 B. I got a medium. I prob would still wear top but underboob is inevitable since the straps are not adjustable. Otherwise the top was cute. Bottoms fit weird and where the strappy parts are on each side the inner lining (tan/white material) showed no matter what and looked super odd. Not cute at all. Maybe I am just too wide for them. I have a 26"" waist. Def for SHORT PETITE people.",2,0,negative
en_0189993,"disappointed

This LED is great just like their old ones except for a VERY slimy move they decided to pull on all their new LEDS. If you want to actually have more control over the newer lights compared to the old ones for example changing how long you want daylight to run compared to ramp up etc. You have to buy a VERY overpriced bluetooth controller to open up functions that were included in all their older light models. This honestly to me is a VERY slimy move and makes sure I will never buy another led from them again.",1,0,negative
en_0067528,"I bought this for my MacBook Pro. I used ...

I bought this for my MacBook Pro. I used a lot flash drive from PC to Mac. This one helps me to transfer data. I leave it with my MacBook Pro. It looks very stable there",5,2,positive
en_0601575,"Best slippers I have ever had

Durable, warm and comfortable. The only slippers we use in our family.",5,2,positive
en_0735826,"breaks before first use

Junk. The device came apart the first time I disconnected it from the USB cable. It is beyond repair. DO NOT BUY.",1,0,negative
en_0638055,"Would not recommend!!!

We haven’t been able to get it to work since the moment we unboxed it. We tried different batteries, closing it in a dark closet, it wouldn’t cut on. My mother in law finally found the box that it came in but now The return window has closed. I will also add that the product is misleading. It says that it’s waterproof but when reading the instructions, it says not to let water get to it. What’s the point in an outdoor light that can’t withstand the weather? Im now stuck with a product that doesn’t work and $20 down the toilet",1,0,negative
en_0977131,"Cute, but not practical

This is the cutest bird feeder I own. However, I'm not sure what it is good for. Most sunflower seeds slip right through the mesh, so most fall on the ground. I suppose you could rig up something that would hang under it so that what spills out would be caught. Of course, there are many birds that will find the spillage on the ground and consume it, so all is not lost. It seems to be well made and since I love ladybug beetles, I find it charming. You can spot it across the yard.",3,1,neutral
en_0135207,"Good Robust Flavor

Excellent flavor -- definitely NOT the watery tasting stuff of most decaffeinated coffee. Also -- per ounce, the cost is very reasonable.",4,2,positive
en_0339732,"Two Stars

Looked cheap, had a hard time using side buttons. Returned it.",2,0,negative
en_0891732,"great for a child

Too small... great for a child though",1,0,negative
en_0017418,"Nice backpack!

Nice backpack!!! Picture is deceiving though, i thought i came with a hydration water bladder as shown in the picture but it didnt. Just a water bottle. This backpack would be perfect of it did come with a water bladder.",3,1,neutral
en_0060824,"Super thick and Super Versatile

This wig comes nicely packaged with a wig cap and is super thick; which is crazy considering the price. Such a great deal since it can easily be styled for just about any Harley look.",5,2,positive
en_0939503,"I had a unexplainable problem with this product

I have been making beeswax wraps for a couple of years now. I ordered this beeswax awhile ago, but it was too hot to make the wraps. Finally we got to making them this morning. It did not work! No matter what we tried it will not cling, it never happened with other beeswax of a couple of different brands that I had. We checked the formula, adjusted the temperature and nothing worked. We came to the conclusion that it must be the beeswax that is a problem, I have 4 unopened bags left land I would like to return them. I ordered my regular brand, too bad we lost so much time I have to fill the orders due Monday. Too bad :(",1,0,negative
en_0177708,"I think it's ok.

I think it's ok. unfortunately I had check engine up again. but I did replace sensor and valve both times",3,1,neutral
en_0904131,"Great. Cheap. Efficient.

It's a plain and simple baseball. Works well with my 31"" bat for any newbies out there. Great for practice. However, the ball gets dirty easily with any terrain that's not a baseball field. Should be fine for any type of player.",4,2,positive
en_0575205,"Good value but the brand is essential. the oils aren’t probably essential oils

I don’t think these are essential oils. Some of them smell good and others smell like bathroom spray. The lotus and peony smells really good.",3,1,neutral
en_0947777,"?

Can't remember why I bought this item but I never sent it back so I must have used it",5,2,positive
en_0382643,"Four Stars

It works pretty well but is not as comfortable to use as I thought it would be.",4,2,positive
en_0603565,"Looks old and scratched.

It does the job it is suppose to do, however it did not arrive looking new and decent.",1,0,negative
en_0221239,"As expected.

Typical of such products and good price.",5,2,positive
en_0094843,"Good price but stopped working after a month

Great price for all that you get. Had an issue with my order but the company replaced it very quickly. Works good. UPDATE the replacement has now stopped working , the replacement worked great for the first month or so then completely stopped working too. i went to use the car charger and it didn't work at all . i would not buy from this company again",1,0,negative
en_0284868,"Awesome quality

Took it to the beach and it did very well in protecting my phone. I will be buying in other colors.",5,2,positive
en_0779938,"It's an awesome bed

Looks just like his picture this bed is awesome it took me about an hour to put together",4,2,positive
en_0227180,"Does NOT include state tax option in this deluxe version.

Was expecting it to have State Taxes included since all the other ""deluxe"" versions have state taxes included. I'd have selected a different version if I had realized because to purchase the state form option from within the program cost $39.95 - which, when combined with the cost of this program, would be a lot cheaper to buy as the deluxe version that already includes state. If you don't have to file state returns, your fine purchasing this version. If you need a state form too - don't buy this program and look for another version that includes the state return option.",3,1,neutral
en_0425052,"my wife loved hers.

When I was tighten mine it broke, my wife loved hers.",2,0,negative
en_0291592,"Not Recommended

The straps loosened after a single walk and did not stay secure. The product is poorly made. I had to return the product.",1,0,negative
en_0118098,"Not always cool

Cools you down, but then heats you up. Wish there was a way it was softer and didn’t have to put under the sheet so I could just throw it away once I’ve cooled down.",1,0,negative
en_0860368,"Exactly as shown

I wish the card slots opened on opposing ends of the wallet, once it's full of the extra leather and stitching builds up and the wallet becomes lopsided. This is a minor issue though.",4,2,positive
en_0190227,"... a lot and than take a average not the best

need to use a lot and than take a average not the best",3,1,neutral
en_0419373,"Too flimsy

While this stand has many attractive & useful features, it is too flimsy to hold any substantial or heavy music folder or book. I am 5'6"" & I stand when I practice. Fully extended, it is too short for me.",2,0,negative
en_0462628,"Already broken. Buy a different product!

Both of these are already off the two phones we bought them for. These are terrible! I would not spend the money on this product again.We ended up buying a different product that works a lot better!",1,0,negative
en_0737255,"Five Stars

Quality product. I use it to store my Kindle Fire. Bought one for my husband too!",5,2,positive
en_0248467,"One Star

I never received my item !!!",1,0,negative
en_0364524,"Does not hold well if put under pressure

The hold is honestly not that strong at all. It is flexible but does not hold very well, especially if put over 30 degree pressure",2,0,negative
en_0109006,"Meh

It's pretty narrow, good for cherry shrimps I guess. An Amano shrimp would not fit.",2,0,negative
en_0104773,"Awesome.

I like it. Thank you.",5,2,positive
en_0493527,"I’m happy with the other two

The longest one came somewhat damaged seems loose at the end. I’m happy with the other two",3,1,neutral
en_0033281,"Good fit, Good Feel.

So far so good, the pad really is very silky to touch and smooth enough that it doesn't hang up the mouse, and is the right size for the desk.",5,2,positive
en_0758923,"Four Stars

AS EXPECTED. THANK YOU",4,2,positive
en_0748460,"Space to Closet

This hanging organiser is nice and sturdy. It adds so much space and accessibility to my closet! I can see everything and this is so much easier than having drawers to store my clothes.",4,2,positive
en_0643547,"Pretty good.

Worked well for my athletes foot. Kind of messy. I think it would be better if it was a spray or a cream.",4,2,positive
en_0013893,"Perfect fairy play date

Gift for 4 year old... she loves them and wears them every day!",5,2,positive
en_0617989,"Not stable

Too wide and long for my desk. Not comfortable. Constantly moving.",1,0,negative
en_0977835,"RETURNED

MY WIFE RETURNED THIS ITEM BECAUSE IT WAS TOO BIG AND UNCOMFORTABLE ON HER ARM.",3,1,neutral
en_0662359,"Very high content. Could be harmful to some.

Very high content. Could be harmful to some.",2,0,negative
en_0508058,"Travel size clippers a waste, but the main clippers are great

THe travel clippers don’t do much... there isn’t enough power. But the main clippers are great",4,2,positive
en_0987499,"Good price for a decent piece of equipment.

FIt as it should have and makes the window go up and down. However it is a bit slower than the OEM.",4,2,positive
en_0062202,"These work great to clean the inside of bombillas para mate.

Brushes work as depicted and advertised by the seller.",5,2,positive
en_0825581,"Not Impressed

I have gotten 3 shipments so far and I'm not impressed at all. My grandson is 3 and I have the 3-4 year old subscription. He is extremely bright, but the toys I am being sent are way too advanced for his age or so utterly boring they aren't worth it at all. I'll give it a month or two longer, but if the items I am sent do not improved I'll cancel it for sure.",3,1,neutral
en_0468315,"What

A lot small, maybe fit a woman or a teenager, not a grown man",3,1,neutral
en_0362196,"Do not go for used option

Tool was abused and broken, not ""used""",1,0,negative
en_0531639,"Material is great and looks super cute

Material is great and looks super cute. If you have large breasts, they will fall out just a lil bit.",4,2,positive
en_0473736,"cool idea though

The back doesn't stay stuck to the device, cool idea though...",3,1,neutral
en_0406948,"Mixed Feelings... like it, but I don't...

I LOVED the height and that there were already lights and that it was narrow. It fit great in my small living room, but fluffing it was a huge struggle because the built-in lights were on green wires that seemed to be all tangled in the branches. It comes apart in 3 big pieces, which is way better than having to remove every branch. We're just keeping it set up in our storage room in the off-season. Reviews and photos made it appear much fuller than it actually ended up being. Maybe next year I'll wrap some pine garland or picks through it or something... Also the light options are fun - white OR color OR both, etc... then several transition/flicker options (had to hide that from the toddler). Putting a vintage looking star on the top made of lightweight metal stuff was a struggle because the top little pine branch was flimsy and you basically have to put it onto the main pipe that runs up the center... which was larger than the opening for my star (bummer) - I forced it on, but it was generally crooked). So all in all I have mixed feelings, but I'm gonna make it work cuz of the height and how narrow and lovely the lights are when on (VERY BRIGHT!)",3,1,neutral
en_0321375,"Broke after 6 weeks

The mount did not line up with the holes in my rack, so with the undo stress on the mount it split horizontally and the light went bouncing down the road (fortunately it survived). Obviously, the mounting hole patterns are not standardized. I ride 100+ miles a week, and have been in single digit temperatures, so that didn't help it either. I ordered another one, and will shave down the mounting post that doesn't fit in the hole of my rack. The light clips to the mount perfectly, as you would expect. Hope this helps.",3,1,neutral
en_0020019,"Great to keep you cool

Vacation must have if going to a warm location and you will be out walking in the heat!",5,2,positive
en_0552098,"Make sure u pay attention to colors

I hate it bc I thought it said brown/black and it's just brown and I HATE IT",1,0,negative
en_0927475,"You don't need it

A nice little gadget, but the divice comes with a protective cover. You can save yourself the expense of buying this cover.",2,0,negative
en_0696649,"Very hard to remove the key

Very hard to remove the key",2,0,negative
en_0545985,"Did not melt the wax

These bulbs were not able to melt the wax in my wax warmer.",2,0,negative
en_0076473,"Great product for gardening!

Would have been a better neck knife but for gardening super!",4,2,positive
en_0121603,"A dependable quick start flame source!!

Appears to have a nice long flame & starts easily with a constant-on feature!!!!! Has many additional uses --i.e. lighting candles,torches,minor welding,fire starting or anywhere a dependable & hot flame are needed.",4,2,positive
en_0210538,"My cats are picky and these didn’t tempt them

They are what they said it was, but my cats didn’t take to them.",3,1,neutral
en_0118799,"Fast moving fun

This is a blast! Something to do other than going out to eat",5,2,positive
en_0899436,"Two Stars

Poorly packaged box crushed on arrival",2,0,negative
en_0229919,"Simple, Good Little Heater

Nothing special. No heat control. There is a safety feature (turns off when it's knocked over). However, beware that the screen does get very hot to the touch. I keep this under my desk at work and it works just fine. Not overly warm, but does the trick. This is definitely a one-person heater. Don't expect this to warm up a room.",3,1,neutral
en_0587511,"Doesn't fit to screen on the lg v35 thinq

Dislike The Fact That This Screen Protector Doesn't Cover The Full Screen Of My Lg V35 Thinq.",2,0,negative
en_0458285,"Skip it

Gross little bladder bags. The kids refused to use them and I felt a bit embarrassed using it on our cruise.",1,0,negative
en_0239897,"Just the right amount of sound in my opinion.

I think for the budget conscious buyer this product is perfect. It gives my Jeep just enough growl and it isn't over the top loud. It doesn't drone at speed and it's not obnoxiously loud on the high RPMs. The install was very easy. Follow the instructions and it's no problem. Its 3 clamps and 2 hangers. If it's an older Jeep it may be a little hard but I have a fairly new one and it come off pretty easy. Spray some lubricant let set for a few and I had no trouble.",5,2,positive
en_0633685,"Five Stars

It was exactly what they said it would be!",5,2,positive
en_0312662,"It's not gonna be waterproof this one. But it will serve the purpose of protection

It seemed alittle cheaply made but it worked. Like it wouldn't close all the way into the phone so no way it would withstand water but it was a good product for the most part.",3,1,neutral
en_0872030,"Isn’t working for me so far.

I’ve been applying this gel to a small keloid scar for about 3 weeks and do not see a difference so far, but perhaps it takes a long time.",1,0,negative
en_0404122,"Mystery comes to a small town.

Frank Harper is at the end of his career in law enforcement. He just wants to make peace with his daughter and meet his grandchild. But when two small girls are kidnapped Frank struggles to stay out of the investigation. Interesting characters and plot twists and turns. Could have been a bit shorter as some repetitive descriptions and information. Would read another in the series.",4,2,positive
en_0043955,"Two Stars

Only buy if you like your food to stick",2,0,negative
en_0272215,"Don't spill anything on it.

Works, but it shrunk after I washed it. So now, it's a few inches too short and is clearly stretched. If I wasn't supposed to wash it, I didn't know, but I had to as the material had a strong smell.",3,1,neutral
en_0055966,"Great value in the long run

I highly recommend these for my Arlo cameras. They work much better than the rechargeable batteries. Save your money on the rechargeable ones and buy the brand name ones. You actually save money in the long run.",5,2,positive
en_0329032,"Simple, low profile and inexpensive. Holds more knives ...

Simple, low profile and inexpensive. Holds more knives than you’d expect. Only thing I’d say is since it’s made of plastic. Use screws with larger heads than the ones provided. Otherwise it seems flimsy on the wall",4,2,positive
en_0278206,"This test was AWESOME! Easy to use

This test was AWESOME! Easy to use, Definitely worth the money. It was so cool to see them moving and a peace of mind to know my husband has a 6 million+ count. Will definitely recommend!",5,2,positive
en_0729154,"Great product

Does what it is supposed to do very happy with this product great price will be buying two more another one for the other side of stove and one for my work shop stove thanks for a great product",5,2,positive
en_0000112,"Two Stars

Gets moldy and discolored within 6 months.",2,0,negative
en_0459475,"Three Stars

Not what I was expecting. Missing the experiment sheet.",3,1,neutral
en_0939825,"I like the style However after I washed it it was ...

I like the style However after I washed it it was very washed out looking and lost 30 % of its color. It is very comfortable and free fitting though",3,1,neutral
en_0796895,"Not apparently durable

Very comfortable, but I've barely had them a month and already one of them has a hole in it.",2,0,negative
en_0981323,"LOVE this hose EXCEPT it splits

This is my second same hose. The first one developed a split but I thought I had accidentally put a kink in the hose. So I was careful with this one not to do the same. I turned my faucet on yesterday and the hose started leaking EXACTLY the same way as the first one. It was hanging properly in a loose coil. It didn't leak the last time I used it. And no one else used it either. To say I am unhappy is an understatement. I don't even know if tape would solve the problem. It is a very light weight hose. Fits standard taps and sprayers. But a split developing in a hose that is only a few months old!!!!",2,0,negative
en_0372537,"just ok

I have these stubborn dark circles that I am constantly trying to vanquish, and nothing seems to work. I had hoped that since this is specially formulated for undereye circles it would be more effective than other concealers, but alas, it is not. It's an improvement over nothing but I certainly would not say my dark circles are ""erased.""",3,1,neutral
en_0710315,"Not fond of this product at all

I ordered this item and 1 of the lights didn't work so I returned the item and Amazon sent me a replacement immediately but the second item had been previously installed so I didn't try to hook them up.",1,0,negative
en_0230156,"Ok

Great idea. Did not execute as expected. The ""swinging"" door keeps falling off.",3,1,neutral
en_0969319,"Don't order from Tora foods

Do not order from Tora foods. This is the best tea, but I never received it. Need this for daily living. Not happy.",1,0,negative
en_0578094,"I think it works.

I take it to help with my cholesterol levels. Seems to be helping.",4,2,positive
en_0845930,"Five Stars

Great size and they work great.",5,2,positive
en_0689743,"Didn't work for me

Purchased four. One had no charge at all. Didn't use as they were too small to hold up my chest top. There may have been a description that described how large a top these could support, but I didn't see it.",3,1,neutral
en_0830329,"Really Disappointing

UPDATE - Messaged the seller, and they sent a replacement immediately. Offered a refund, but I chose the replacement. This one works, but no time to test it yet. AFTER TESTING - Body is plastic, probably won't take much abuse. 720p is the limit. Top storage limit is 32gb. Acts like an older model cell phone camera. No smooth zoom, for instance, it occurs in steps. You won't take this on vacation, but it makes an OK end-table camera to grab for those times when the dog and cat are playing chess. As far as longevity -- who knows? Was investigating cheap alternatives to surveillance cameras. Trouble is -- this thing won't charge. Kept it plugged in for 2 days. Will not turn on. Won't operate off of plugged-in charger, either. My return window closed. Only hope is to fly to China with it, spend months looking for the right factory, plead for a refund until argument becomes volatile, spend years in a Chinese prison, die destitute. So, here goes....",3,1,neutral
en_0530907,"Two Stars

My granddaughter loves this and a case from Amazon is cheaper than the singles from the grocery store.",2,0,negative
en_0720085,"Item was written on.

Damaged... marked on. Writing can not come off",2,0,negative
en_0207964,"Missing brushes

I order 10 brushes but received only 8. Please can the seller arrange shipping of the rest? Thanks.",1,0,negative
en_0589485,"Meh

These break very easily.",2,0,negative
en_0879547,"Good quality

Good beginners book, it's a lot thicker than it looks not as in-depth as I thought it would be but good for the price.",4,2,positive
en_0795488,"Great concept, poor execution

Great concept, poor execution. The kids rated it 1* because they couldn’t navigate the CD w/o an adult to help figure out which track to use. I rated it 3* because I find the songs catchy, I love the concept of learning through song, and I could look on YouTube to learn the melodies & skip the CD. The songs are easy enough to master if you learn the melodies elsewhere then come back & learn the words. There’s no easy way to navigate the CD using the book, as solid correlation between the two is only sporadic. Six kids btwn the ages of 3 and 7 tested this product — none of the kids was able to use it without adult help locating the correct songs on the CD. On the CD, its much easier to understand the kids than it is to understand the lady teaching. The book is simply a sing-along companion, and (as stated above) is of little help in locating song tracks on the CD.",3,1,neutral
